#DEFINITIONS,dc=http://purl.org/dc/elements/1.1/,,,,,,,,,,,,,,,,,
#dc:conformsTo,ami.it/dataformat,,,,,,,,,,,,,,,,,
#dc:identifier,DaLentiniAntonelli2008,,,# l'identificatore è una stringa corta ed univoca che verrà utilizzata identificare e per ordinare in ordine alfabetico il record,,,,,,,,,,,,,,
#dc:description,questa è una trascrizione fatta nel corso del progetto test@it,,,,,,,,,,,,,,,,,
#dc:author,Giacomo Da Lentini,,,# autore del componimento non del file,,,,,,,,,,,,,,
#dc:title,Rime,,,# titolo del componimento non del file,,,,,,,,,,,,,,
#dc:date,,,,# periodo in cui è stata scritta l'opera nel seguente formato: termine post quem/termine ante quem gg-mm-aaaa/gg-mm-aaa ,,,,,,,,,,,,,,
#dc:source,Antonelli 2008,,,"# l'edizione da cui è stato tratto il testo nel seguente formato cognomeautore-cognomeautore, anno",,,,,,,,,,,,,,
#dc:source,http://id.sbn.it/bid/UFE0862859,,,# perma link dal sto https://opac.sbn.it/ relativo all'edizione usata per compilare i dati,,,,,,,,,,,,,,
#dc:source,https://docs.google.com/spreadsheets/d/1pximtYYQ37Vc4g6m4h9Fpn8NX0TWwFhvIct4CoP6FWk/edit?usp=sharing,,,"# se si usa un foglio di calcolo, il link o il nome del foglio di calcolo",,,,,,,,,,,,,,
#dc:creator,Laura Facini,,,# autore principale della schedatura,,,,,,,,,,,,,,
#dc:contributor,,,,# eventuali collaboratori o correttori,,,,,,,,,,,,,,
#dc:provenance,Università di Ginevra,,,# l'affiliazione che ha inizialmente generato il dato,,,,,,,,,,,,,,
#dc:publisher,Gruppo Padovano di Stilistica,,,# l'ente responsabile della schedatura,,,,,,,,,,,,,,
#dc:dateSubmitted,12/04/2022,,,# data di invio del dato al respository,,,,,,,,,,,,,,
#dc:dateAccepted,,,,# data nella quale il dato viene integrato nella nuova release,,,,,,,,,,,,,,
sigla,sub,numero_del_verso,metro,schema_metrico,congedo,tipo_verso,trascrizione_verso,accento_01,accento_02,accento_03,accento_04,accento_05,accento_06,accento_07,accento_08,accento_09,accento_10,irregolarità
8,,12,canzone,A(a)B C(c)B DdeeFF,,5+6,ch'io pur v'adore - e voi non mi 'ntendate:,1,0,0,1,0,1,0,0,0,1,
8,,13,canzone,A(a)B C(c)B DdeeFF,,11,"sì com'eo presi a voi merzé chiamare,",1,0,0,1,0,1,0,1,0,1,
8,,14,canzone,A(a)B C(c)B DdeeFF,,5+6,"ben dovea dare - a voi cor di pietate,",1,0,0,1,0,1,1,0,0,1,
8,,15,canzone,A(a)B C(c)B DdeeFF,,11,"ca tutesor cad eo merzé chiamasse,",0,0,0,1,0,1,0,1,0,1,
8,,16,canzone,A(a)B C(c)B DdeeFF,,7,"in voi, donna, trovasse",0,1,1,0,0,1,0,0,0,0,
8,,17,canzone,A(a)B C(c)B DdeeFF,,7,gran core d'umiltate;,0,1,0,0,0,1,0,0,0,0,
8,,18,canzone,A(a)B C(c)B DdeeFF,,7,se non tutte fïate,0,0,1,0,0,1,0,0,0,0,
8,,19,canzone,A(a)B C(c)B DdeeFF,,11,"facestemi a lo meno esta 'mistanza,",0,1,0,0,0,1,1,0,0,1,
8,,20,canzone,A(a)B C(c)B DdeeFF,,11,mille merzé valesse una pietanza.,1,0,0,1,0,1,0,0,0,1,
8,,21,canzone,A(a)B C(c)B DdeeFF,,11,"Donna, gran maraviglia mi donate,",1,0,1,0,0,1,0,0,0,1,
8,,22,canzone,A(a)B C(c)B DdeeFF,,5+6,che 'n voi sembrate - sono tanto alore:,0,1,0,1,0,1,0,1,0,1,
8,,23,canzone,A(a)B C(c)B DdeeFF,,11,"passate di bellezze ogn'altra cosa,",0,1,0,0,0,1,0,1,0,1,
8,,24,canzone,A(a)B C(c)B DdeeFF,,5+6,"come la rosa - passa ogn'altro fiore,",1,0,0,1,0,1,0,1,0,1,
8,,25,canzone,A(a)B C(c)B DdeeFF,,11,e l'adornezze quali v'acompagna,0,0,0,1,0,1,0,0,0,1,
8,,26,canzone,A(a)B C(c)B DdeeFF,,7,lo cor mi lancia e sagna:,0,1,0,1,0,1,0,0,0,0,
8,,27,canzone,A(a)B C(c)B DdeeFF,,7,per mi sta asai plui,0,1,1,0,0,1,0,0,0,0,
8,,28,canzone,A(a)B C(c)B DdeeFF,,7,"merzé che nonn-è in voi,",0,1,0,0,0,1,0,0,0,0,
8,,29,canzone,A(a)B C(c)B DdeeFF,,11,"e se merzé con voi, bella, statesse,",0,0,0,1,0,1,1,0,0,1,
8,,30,canzone,A(a)B C(c)B DdeeFF,,11,null'altra valenza più mi valesse.,0,1,0,0,1,0,1,0,0,1,
8,,31,canzone,A(a)B C(c)B DdeeFF,,11,"Non mi ricredo di merzé chiamare,",0,0,0,1,0,0,0,1,0,1,
8,,32,canzone,A(a)B C(c)B DdeeFF,,5+6,ca contare - audivi a molta gente,0,0,1,0,0,1,0,1,0,1,
8,,33,canzone,A(a)B C(c)B DdeeFF,,11,che lo lëone èste di tale usato,0,0,0,1,1,0,0,1,0,1,
8,,34,canzone,A(a)B C(c)B DdeeFF,,5+6,"che quand'è airato - più fellonamente,",0,1,0,1,0,1,0,0,0,1,
8,,35,canzone,A(a)B C(c)B DdeeFF,,11,per cosa ch'omo face si ricrede,0,1,0,1,0,1,0,0,0,1,
8,,36,canzone,A(a)B C(c)B DdeeFF,,7,· segno di merzede:,0,1,0,0,0,1,0,0,0,0,
8,,37,canzone,A(a)B C(c)B DdeeFF,,7,per merzé gira in pace.,0,0,1,1,0,1,0,0,0,0,
8,,38,canzone,A(a)B C(c)B DdeeFF,,7,"Gentile ira mi piace,",0,0,1,0,0,1,0,0,0,0,
8,,39,canzone,A(a)B C(c)B DdeeFF,,11,"ond'io per mercé faccio ogne mi' fatto,",0,1,0,0,1,1,0,0,0,1,
8,,40,canzone,A(a)B C(c)B DdeeFF,,11,ca per mercé s'apaga un gran misfatto.,0,0,0,1,0,1,0,0,0,1,
8,,41,canzone,A(a)B C(c)B DdeeFF,,11,"Sì com' quelli che·ffanno a·llor nemici,",1,0,1,0,0,1,0,0,0,1,
8,,42,canzone,A(a)B C(c)B DdeeFF,,5+6,"ch'ogn'om mi dici: - «merzede ò trovato»,",0,1,0,1,0,0,1,0,0,1,
8,,43,canzone,A(a)B C(c)B DdeeFF,,11,"ed io che·ffaccio, così ratto provo",0,1,0,1,0,0,1,1,0,1,
8,,44,canzone,A(a)B C(c)B DdeeFF,,5+6,e non trovo - merzede in cui son dato.,0,0,1,0,0,1,0,1,0,1,
8,,45,canzone,A(a)B C(c)B DdeeFF,,11,"Madonna, in voi nonn-aquistai gran preio",0,1,0,1,0,0,0,1,0,1,
8,,46,canzone,A(a)B C(c)B DdeeFF,,7,"se non pure lo peio,",0,0,1,0,0,1,0,0,0,0,
8,,47,canzone,A(a)B C(c)B DdeeFF,,7,e per ciò si ch'om batte,0,0,1,0,0,1,0,0,0,0,
8,,48,canzone,A(a)B C(c)B DdeeFF,,7,"[...] in altrui fatte,",0,0,0,0,0,0,0,0,0,0,
8,,49,canzone,A(a)B C(c)B DdeeFF,,11,"e s'egli 'n altro vince, in questo perde,",0,1,0,1,0,1,0,1,0,1,
8,,50,canzone,A(a)B C(c)B DdeeFF,,11,e 'n voi chi più ci pensa più ci sperde.,0,1,0,1,0,1,0,1,0,1,
9,,1,canzone,abC abC def def,,7,Troppo son dimorato,1,0,1,0,0,1,0,0,0,0,
9,,2,canzone,abC abC def def,,7,i· llontano paese:,0,0,1,0,0,1,0,0,0,0,
9,,3,canzone,abC abC def def,,11,non so in che guisa possa soferire,0,1,0,1,0,1,0,0,0,1,
9,,4,canzone,abC abC def def,,7,che son cotanto stato,0,1,0,1,0,1,0,0,0,0,
9,,5,canzone,abC abC def def,,7,senza in cui si mise,1,0,0,1,0,1,0,0,0,0,
9,,6,canzone,abC abC def def,,11,tutte bellezze d'amore e servire.,1,0,0,1,0,0,1,0,0,1,
9,,7,canzone,abC abC def def,,7,"Molto tardi mi pento,",0,0,1,0,0,1,0,0,0,0,
9,,8,canzone,abC abC def def,,7,e dico che follia,0,1,0,0,0,1,0,0,0,0,
9,,9,canzone,abC abC def def,,7,me n'à fatto alungare;,0,0,1,0,0,1,0,0,0,0,
9,,10,canzone,abC abC def def,,7,"lasso, ben veggio e sento,",1,0,0,1,0,1,0,0,0,0,
9,,11,canzone,abC abC def def,,7,"mort'e' fusse, dovria",1,0,1,0,0,1,0,0,0,0,
9,,12,canzone,abC abC def def,,7,a madonna tornare.,0,0,1,0,0,1,0,0,0,0,
9,,13,canzone,abC abC def def,,7,"Ca s'io sono alungato,",0,1,0,0,0,1,0,0,0,0,
9,,14,canzone,abC abC def def,,7,a null'om non afesi,0,0,1,0,0,1,0,0,0,0,
9,,15,canzone,abC abC def def,,11,"quant'a me solo, ed i' ne so' al perire;",1,0,0,1,0,1,0,1,0,1,
9,,16,canzone,abC abC def def,,7,io ne so' il danneggiato,0,0,1,0,0,1,0,0,0,0,
9,,17,canzone,abC abC def def,,7,"poi madonna misfesi,",0,0,1,0,0,1,0,0,0,0,
9,,18,canzone,abC abC def def,,11,mio è 'l dannaggio ed ogne languire;,1,1,0,1,0,0,1,0,0,1,
9,,19,canzone,abC abC def def,,7,ca lo suo avenimento,0,0,1,0,0,1,0,0,0,0,
9,,20,canzone,abC abC def def,,7,"d'amar mi travaglìa,",0,1,0,0,0,1,0,0,0,0,
9,,21,canzone,abC abC def def,,7,"e comandami a dare,",0,0,1,0,0,1,0,0,0,0,
9,,22,canzone,abC abC def def,,7,"a quella a cui consento,",0,1,0,1,0,1,0,0,0,0,
9,,23,canzone,abC abC def def,,7,"core e corpo in baglìa,",1,0,1,0,0,1,0,0,0,0,
9,,24,canzone,abC abC def def,,7,e nulla non mi pare.,0,1,0,0,0,1,0,0,0,0,
9,,25,canzone,abC abC def def,,7,Dunqua son io sturduto?,1,0,0,1,0,1,0,0,0,0,
9,,26,canzone,abC abC def def,,7,"Ciò saccio certamente,",1,1,0,0,0,1,0,0,0,0,
9,,27,canzone,abC abC def def,,11,"con' quelli ch'à cercato ciò che tene,",0,1,0,0,0,1,0,1,0,1,
9,,28,canzone,abC abC def def,,7,"così m'è adivenuto,",0,1,0,0,0,1,0,0,0,0,
9,,29,canzone,abC abC def def,,7,"che, lasso, l'avenente",0,1,0,0,0,1,0,0,0,0,
9,,30,canzone,abC abC def def,,11,"eo vo cercando, ed ò noie e pene.",0,0,0,1,0,0,0,1,0,1,
9,,31,canzone,abC abC def def,,7,Cotanto n'ò dolore,0,1,0,0,0,1,0,0,0,0,
9,,32,canzone,abC abC def def,,7,"e vengiamento e doglia,",0,0,0,1,0,1,0,0,0,0,
9,,33,canzone,abC abC def def,,7,vedere non potere,0,1,0,0,0,1,0,0,0,0,
9,,34,canzone,abC abC def def,,7,"cotanto di dolzore,",0,1,0,0,0,1,0,0,0,0,
9,,35,canzone,abC abC def def,,7,"amore e bona voglia,",0,1,0,1,0,1,0,0,0,0,
9,,36,canzone,abC abC def def,,7,ch'io l'ò creduto avere.,1,0,0,1,0,1,0,0,0,0,
9,,37,canzone,abC abC def def,,7,"Deo, com'aggio falluto,",1,0,1,0,0,1,0,0,0,0,
9,,38,canzone,abC abC def def,,7,che cusì lungiamente,0,0,1,0,0,1,0,0,0,0,
9,,39,canzone,abC abC def def,,11,non son tornato a la mia donn' a spene!,0,0,0,1,0,0,0,1,0,1,
9,,40,canzone,abC abC def def,,7,"Lasso, chi m'à tenuto?",1,0,1,0,0,1,0,0,0,0,
9,,41,canzone,abC abC def def,,7,"Follia dilivramente,",0,1,0,0,0,1,0,0,0,0,
9,,42,canzone,abC abC def def,,11,che m'à levato da gioia e di bene.,0,0,0,1,0,0,1,0,0,1,
9,,43,canzone,abC abC def def,,7,Ochi e talento e core,1,0,0,1,0,1,0,0,0,0,
9,,44,canzone,abC abC def def,,7,"ciascun per sé s'argoglia,",0,1,0,1,0,1,0,0,0,0,
9,,45,canzone,abC abC def def,,7,disïando vedere,0,0,1,0,0,1,0,0,0,0,
9,,46,canzone,abC abC def def,,7,"madonna mia a tuttore,",0,1,0,1,0,1,0,0,0,0,
9,,47,canzone,abC abC def def,,7,quella che non s'argoglia,1,0,0,0,0,1,0,0,0,0,
9,,48,canzone,abC abC def def,,7,nver' lei lo mio volere.,0,1,0,0,0,1,0,0,0,0,
9,,49,canzone,abC abC def def,,7,"Non vo' più soferenza,",0,0,1,0,0,1,0,0,0,0,
9,,50,canzone,abC abC def def,,7,né dimorare oimai,0,0,0,1,0,1,0,0,0,0,
9,,51,canzone,abC abC def def,,11,"senza madonna, di cui moro stando;",1,0,0,1,0,0,0,1,0,1,
9,,52,canzone,abC abC def def,,7,ch'Amor mi move 'ntenza,0,1,0,1,0,1,0,0,0,0,
9,,53,canzone,abC abC def def,,7,e dicemi: «che ffai?,0,1,0,0,0,1,0,0,0,0,
9,,54,canzone,abC abC def def,,11,la tua donna si muor di te aspettando».,0,0,1,0,0,1,0,1,0,1,
9,,55,canzone,abC abC def def,,7,Questo detto mi lanza,1,0,1,0,0,1,0,0,0,0,
9,,56,canzone,abC abC def def,,7,e fammi trangosciare,0,1,0,0,0,1,0,0,0,0,
9,,57,canzone,abC abC def def,,7,"sì lo core, moraggio",0,0,1,0,0,1,0,0,0,0,
9,,58,canzone,abC abC def def,,7,se più faccio tardanza:,0,0,1,0,0,1,0,0,0,0,
9,,59,canzone,abC abC def def,,7,tosto farò reo stare,1,0,0,1,0,1,0,0,0,0,
9,,60,canzone,abC abC def def,,7,di lei e di me dannaggio.,0,1,0,1,0,1,0,0,0,0,
10,,1,frammento,ab...,,7,Non so se 'n gioia mi sia,0,1,0,1,0,1,0,0,0,0,
10,,2,frammento,ab...,,7,d'amor la mia intendanza,0,1,0,0,0,1,0,0,0,0,
10,,3,frammento,ab...,,?,nver la ...,0,0,0,0,0,0,0,0,0,0,
11,,1,canzone,AaB AaB CcddEE,,11,Uno disïo d'amore sovente,0,0,0,1,0,0,1,0,0,1,
11,,2,canzone,AaB AaB CcddEE,,5,"mi ten la mente,",0,1,0,1,0,0,0,0,0,0,
11,,3,canzone,AaB AaB CcddEE,,11,temer mi face e miso m'à in erranza:,0,1,0,1,0,1,0,1,0,1,
11,,4,canzone,AaB AaB CcddEE,,11,non saccio s'io lo taccia o dica nente,0,1,0,1,0,1,0,1,0,1,
11,,5,canzone,AaB AaB CcddEE,,5,"di voi, più gente,",0,1,0,1,0,0,0,0,0,0,
11,,6,canzone,AaB AaB CcddEE,,11,no vi dispiaccia tant'ò dubitanza.,0,0,0,1,0,1,0,0,0,1,
11,,7,canzone,AaB AaB CcddEE,,11,"Ca s'eo lo taccio vivo in penetenza,",0,1,0,1,0,1,0,0,0,1,
11,,8,canzone,AaB AaB CcddEE,,5,ch'Amor mi 'ntenza,0,1,0,1,0,0,0,0,0,0,
11,,9,canzone,AaB AaB CcddEE,,7,di ciò che pò avenire:,0,1,0,0,0,1,0,0,0,0,
11,,10,canzone,AaB AaB CcddEE,,7,e' poria romanere,0,0,1,0,0,1,0,0,0,0,
11,,11,canzone,AaB AaB CcddEE,,11,"in danno che poria sortire a manti,",0,1,0,0,0,1,0,1,0,1,
11,,12,canzone,AaB AaB CcddEE,,11,se llor è detto: «guardisi davanti».,0,1,0,1,0,1,0,0,0,1,
11,,13,canzone,AaB AaB CcddEE,,11,"E s'eo l'ò detto, temo molto piue",0,1,0,1,0,1,0,1,0,1,
11,,14,canzone,AaB AaB CcddEE,,5,"non spiaccia a voi,",0,1,0,1,0,0,0,0,0,0,
11,,15,canzone,AaB AaB CcddEE,,11,"a cui servir mi sforzo, donna fina,",0,1,0,1,0,1,0,1,0,1,
11,,16,canzone,AaB AaB CcddEE,,11,"ca semo, per leanza ch'è 'ntra noi,",0,1,0,0,0,1,0,1,0,1,
11,,17,canzone,AaB AaB CcddEE,,5,d'uno cor dui:,0,0,1,1,0,0,0,0,0,0,
11,,18,canzone,AaB AaB CcddEE,,11,temer mi face Amor che mi mena.,0,1,0,1,0,0,1,0,0,1,
11,,19,canzone,AaB AaB CcddEE,,11,"E se la mia temenza penserete,",0,0,0,1,0,1,0,0,0,1,
11,,20,canzone,AaB AaB CcddEE,,5,"più m'amerete,",1,0,0,1,0,0,0,0,0,0,
11,,21,canzone,AaB AaB CcddEE,,7,perché le mie paure,0,1,0,0,0,1,0,0,0,0,
11,,22,canzone,AaB AaB CcddEE,,7,non son se non d'amore:,0,1,0,0,0,1,0,0,0,0,
11,,23,canzone,AaB AaB CcddEE,,11,"chi ciò non teme, male amar poria,",0,1,0,1,0,1,0,1,0,1,
11,,24,canzone,AaB AaB CcddEE,,11,e tutta mia paura è gelosia.,0,1,0,0,0,1,0,0,0,1,
11,,25,canzone,AaB AaB CcddEE,,11,"Geloso sono d'amor m'adovene,",0,1,0,1,0,0,1,0,0,1,
11,,26,canzone,AaB AaB CcddEE,,5,"così mi stene,",0,1,0,1,0,0,0,0,0,0,
11,,27,canzone,AaB AaB CcddEE,,11,ch'Amore è piena cosa di paura:,0,1,0,1,0,1,0,0,0,1,
11,,28,canzone,AaB AaB CcddEE,,11,"e chi bene ama una cosa che tene,",0,1,0,1,0,0,1,0,0,1,
11,,29,canzone,AaB AaB CcddEE,,5,"vive 'nde in pene,",1,0,0,1,0,0,0,0,0,0,
11,,30,canzone,AaB AaB CcddEE,,11,che teme no la perda per ventura.,0,1,0,0,0,1,0,0,0,1,
11,,31,canzone,AaB AaB CcddEE,,11,Donqu'è ragion ch'eo trovi pïetanza,0,1,0,1,0,1,0,0,0,1,
11,,32,canzone,AaB AaB CcddEE,,5,"e perdonanza,",0,0,0,1,0,0,0,0,0,0,
11,,33,canzone,AaB AaB CcddEE,,7,ca s'eo in voi troppo isparlo,0,1,1,0,0,1,0,0,0,0,
11,,34,canzone,AaB AaB CcddEE,,7,non sono eo che parlo:,0,1,0,1,0,1,0,0,0,0,
11,,35,canzone,AaB AaB CcddEE,,11,Amore è che tacente fa tornare,0,1,1,0,0,1,0,0,0,1,
11,,36,canzone,AaB AaB CcddEE,,11,"lo ben parlante, e lo muto parlare.",0,0,0,1,0,0,1,0,0,1,
11,,37,canzone,AaB AaB CcddEE,,11,"Donqua s'Amore non vole ch'eo taccia,",1,0,0,1,0,0,1,0,0,1,
11,,38,canzone,AaB AaB CcddEE,,5,non vi dispiaccia,0,0,0,1,0,0,0,0,0,0,
11,,39,canzone,AaB AaB CcddEE,,11,s'Amore è d'uno folle pensamento:,0,1,1,0,0,1,0,0,0,1,
11,,40,canzone,AaB AaB CcddEE,,11,"quell'è la gioia che più mi solazza,",0,1,0,1,0,0,1,0,0,1,
11,,41,canzone,AaB AaB CcddEE,,5,"par che mi sfazza,",1,0,0,1,0,0,0,0,0,0,
11,,42,canzone,AaB AaB CcddEE,,11,"ch'eo ebbi di voi, donna, compimento;",0,1,0,0,1,1,0,0,0,1,
11,,43,canzone,AaB AaB CcddEE,,11,ma no·l vorria avere avuto intando,0,0,0,1,0,1,0,1,0,1,
11,,44,canzone,AaB AaB CcddEE,,5,che vo pensando,0,0,0,1,0,0,0,0,0,0,
11,,45,canzone,AaB AaB CcddEE,,7,"e convenmi partire,",0,0,1,0,0,1,0,0,0,0,
11,,46,canzone,AaB AaB CcddEE,,7,in altra parte gire:,0,1,0,1,0,1,0,0,0,0,
11,,47,canzone,AaB AaB CcddEE,,11,"la gioi che di voi, donna, aggio avuta,",0,1,0,0,1,1,0,1,0,1,
11,,48,canzone,AaB AaB CcddEE,,11,no la mi credo aver mai sì compiuta.,0,0,0,1,0,1,1,0,0,1,
11,,49,canzone,AaB AaB CcddEE,,11,"Per ciò vorria ch'eo l'avesse ad avere,",0,1,0,1,0,0,1,0,0,1,
11,,50,canzone,AaB AaB CcddEE,,5,"ed a vedere,",0,0,0,1,0,0,0,0,0,0,
11,,51,canzone,AaB AaB CcddEE,,11,che di ciò nasce che mi discoraia:,0,0,1,1,0,0,0,0,0,1,
11,,52,canzone,AaB AaB CcddEE,,11,non adovegna con' al mio temere,0,0,0,1,0,1,0,0,0,1,
11,,53,canzone,AaB AaB CcddEE,,5,"(vergogna è a dire),",0,1,0,1,0,0,0,0,0,0,
11,,54,canzone,AaB AaB CcddEE,,11,che sicuranza ormai nulla no 'nd'aia.,0,0,0,1,0,1,1,0,0,1,
11,,55,canzone,AaB AaB CcddEE,,11,Ma sì io son folle ne lo mio pensare,0,1,0,1,0,0,0,1,0,1,
11,,56,canzone,AaB AaB CcddEE,,5,"per troppo amare,",0,1,0,1,0,0,0,0,0,0,
11,,57,canzone,AaB AaB CcddEE,,7,"ca spero in voi, avenente,",0,1,0,1,0,1,0,0,0,0,
11,,58,canzone,AaB AaB CcddEE,,7,ch'eo non serò perdente:,1,0,0,1,0,1,0,0,0,0,
11,,59,canzone,AaB AaB CcddEE,,11,"sì come da voi ebbi guiderdone,",0,1,0,0,1,1,0,0,0,1,
11,,60,canzone,AaB AaB CcddEE,,11,mi traggerete fuor d'ogne casone.,0,0,0,1,0,1,1,0,0,1,
12,,1,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,"Amando lungiamente,",0,1,0,0,0,1,0,0,0,0,
12,,2,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,disïo ch'io vedesse,0,1,0,1,0,1,0,0,0,0,
12,,3,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,quell'ora ch'io piacesse,0,1,0,1,0,1,0,0,0,0,
12,,4,canzone,abb(b)A abb(b)A cd(d)CcEE,,5+6,"com'io valesse - a voi, donna valente.",0,1,0,1,0,1,1,0,0,1,
12,,5,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,Meravigliosamente,0,0,0,0,0,1,0,0,0,0,
12,,6,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,mi sforzo s'io potesse,0,1,0,1,0,1,0,0,0,0,
12,,7,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,"ch'io cotanto valesse,",1,0,1,0,0,1,0,0,0,0,
12,,8,canzone,abb(b)A abb(b)A cd(d)CcEE,,5+6,ch'a voi paresse - lo mio affar piacente.,0,1,0,1,0,0,0,1,0,1,
12,,9,canzone,abb(b)A abb(b)A cd(d)CcEE,,9,Vorria servire a piacimento,0,1,0,1,0,0,0,1,0,0,
12,,10,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,"là 'v'è tutto piacere,",1,0,1,0,0,1,0,0,0,0,
12,,11,canzone,abb(b)A abb(b)A cd(d)CcEE,,5+6,e convertire - lo meo parlamento,0,0,0,1,0,0,1,0,0,1,
12,,12,canzone,abb(b)A abb(b)A cd(d)CcEE,,5,a ciò ch'eo sento:,0,1,0,1,0,0,0,0,0,0,
12,,13,canzone,abb(b)A abb(b)A cd(d)CcEE,,11,per intendanza de le mie parole,0,0,0,1,0,0,0,1,0,1,
12,,14,canzone,abb(b)A abb(b)A cd(d)CcEE,,11,veggiate come lo meo cor si dole.,0,1,0,1,0,0,0,1,0,1,
12,,15,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,"Non dole ch'aggia doglia,",0,1,0,1,0,1,0,0,0,0,
12,,16,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,"madonna, in voi amare,",0,1,0,1,0,1,0,0,0,0,
12,,17,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,anti mi fa allegrare,1,0,0,1,0,1,0,0,0,0,
12,,18,canzone,abb(b)A abb(b)A cd(d)CcEE,,5+6,in voi pensare - l'amorosa voglia:,0,1,0,1,0,0,0,1,0,1,
12,,19,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,con gioi par che m'acoglia,0,1,1,0,0,1,0,0,0,0,
12,,20,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,"lo vostro innamorare,",0,1,0,0,0,1,0,0,0,0,
12,,21,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,e per dolce aspettare,0,0,1,0,0,1,0,0,0,0,
12,,22,canzone,abb(b)A abb(b)A cd(d)CcEE,,5+6,veder mi pare - ciò che mi s'orgoglia.,0,1,0,1,0,1,0,0,0,1,
12,,23,canzone,abb(b)A abb(b)A cd(d)CcEE,,9,"Ma d'una cosa mi cordoglio,",0,0,0,1,0,0,0,1,0,0,
12,,24,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,ch'eo non so in veritate,1,0,1,0,0,1,0,0,0,0,
12,,25,canzone,abb(b)A abb(b)A cd(d)CcEE,,5+6,che voi sacciate - lo ben ch'eo vi voglio:,0,1,0,1,0,0,1,1,0,1,
12,,26,canzone,abb(b)A abb(b)A cd(d)CcEE,,5,"a ciò mi doglio,",0,1,0,1,0,0,0,0,0,0,
12,,27,canzone,abb(b)A abb(b)A cd(d)CcEE,,11,non posso dir di cento parti l'una,0,1,0,1,0,1,0,1,0,1,
12,,28,canzone,abb(b)A abb(b)A cd(d)CcEE,,11,l'amor ch'eo porto - a la vostra persona.,0,1,0,1,0,0,1,0,0,1,
12,,29,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,Se l'amor ch'eo vi porto,0,0,1,0,0,1,0,0,0,0,
12,,30,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,"non posso dire in tutto,",0,1,0,1,0,1,0,0,0,0,
12,,31,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,"vagliami alcun bon motto,",1,0,0,1,0,1,0,0,0,0,
12,,32,canzone,abb(b)A abb(b)A cd(d)CcEE,,5+6,"che per un frutto - piace tutto un orto,",0,0,0,1,0,1,0,1,0,1,
12,,33,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,e per un bon conforto,0,0,0,1,0,1,0,0,0,0,
12,,34,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,si lassa un gran corrotto,0,1,0,0,0,1,0,0,0,0,
12,,35,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,e ritorna in disdutto:,0,0,1,0,0,1,0,0,0,0,
12,,36,canzone,abb(b)A abb(b)A cd(d)CcEE,,5+6,"a ciò non dotto, - tal speranza porto.",0,1,0,1,0,0,0,1,0,1,
12,,37,canzone,abb(b)A abb(b)A cd(d)CcEE,,9,"E se alcun torto mi vedete,",0,0,0,1,0,0,0,1,0,0,
12,,38,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,"ponete mente a voi,",0,1,0,1,0,1,0,0,0,0,
12,,39,canzone,abb(b)A abb(b)A cd(d)CcEE,,5+6,"che bella piui - per orgoglio siete,",0,1,0,1,0,0,0,1,0,1,
12,,40,canzone,abb(b)A abb(b)A cd(d)CcEE,,5,che ben sapete,0,0,0,1,0,0,0,0,0,0,
12,,41,canzone,abb(b)A abb(b)A cd(d)CcEE,,11,"ch'orgoglio non è gioia, m'a voi convene",0,1,0,0,0,1,0,1,0,1,
12,,42,canzone,abb(b)A abb(b)A cd(d)CcEE,,11,e tutto quanto veggio - a voi sta bene.,0,0,0,1,0,1,0,1,0,1,
12,,43,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,E tutto quanto veggio,0,0,0,1,0,1,0,0,0,0,
12,,44,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,mi pare avenantezze,0,1,0,0,0,1,0,0,0,0,
12,,45,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,e somma di bellezze;,0,1,0,0,0,1,0,0,0,0,
12,,46,canzone,abb(b)A abb(b)A cd(d)CcEE,,5+6,altre ricchezze - né gio' non disio,1,0,0,1,0,0,1,0,0,1,
12,,47,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,e nulla donna veo,0,1,0,1,0,1,0,0,0,0,
12,,48,canzone,abb(b)A abb(b)A cd(d)CcEE,,7,ch'aggia tante adornezze,1,0,1,0,0,1,0,0,0,0,
